REGION,COUNTRY,SECTOR,SUBSECTOR,YEAR,QUARTER,"Dividend, USD"
UK,United Kingdom,Media & Telecommunications,Telecoms,2023,23Q1,1591442091.35325
UK,United Kingdom,Media & Telecommunications,Telecoms,2023,23Q3,2007932622.9582
UK,United Kingdom,Media & Telecommunications,Telecoms,2024,24q1,1606998351.73797
UK,United Kingdom,Media & Telecommunications,Telecoms,2024,24q3,2059595940.00008
UK,United Kingdom,Media & Telecommunications,Telecoms,2025,25Q1,901523060.651048
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2010,10Q2,849495081.115478
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2010,10Q3,666136956.083752
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2010,10Q4,35490841.02
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2011,11Q1,955641185.076815
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2011,11Q2,993743548.56
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2011,11Q3,1133756557.07789
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2011,11Q4,70981682.04
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2012,12Q2,2307929995.54592
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2012,12Q3,1429713003.18812
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2012,12Q4,75418037.1675
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2013,13Q2,3482821292.46035
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2013,13Q3,1929618984.55607
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2013,13Q4,78967121.2695
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2014,14Q2,3883335012.50558
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2014,14Q3,2101919562.71727
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2014,14Q4,103810709.9835
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2015,15Q2,3280524092.2429
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2015,15Q3,2269393567.52443
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2015,15Q4,27505401.7905
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2016,16Q2,1437351079.58807
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2016,16Q3,639151447.298195
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2017,17Q2,2382434636.26546
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2017,17Q3,2052638880.89852
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2017,17Q4,101543239.585
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2018,18Q2,4318708452.52609
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2018,18Q3,3115724406.8213
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2018,18Q4,67038255.26
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2019,19Q2,7046836649.89852
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2019,19q3,4092237475.12386
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2019,19Q4,105486666.365
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2020,20Q2,2823643817.35186
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2020,20Q3,1933024884.34303
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2020,20Q4,61123115.09
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2021,21q2,6244712738.21354
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2021,21q3,8261876981.30383
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2021,21Q4,232662180.02
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2022,22Q2,8618597702.77301
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2022,22Q3,6334760799.01221
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2023,23Q2,6141529189.05318
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2023,23Q3,5937936464.0212
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2024,24q2,4208981035.3423
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2024,24q3,3088178450.34
UK,United Kingdom,Mining & Chemicals,Mining & Chemicals,2025,25q2,3654461558.525
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2010,10Q1,5248999514.36
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2010,10Q2,5251385798.4
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2010,10Q3,2621418271.92
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2010,10Q4,2621418271.92
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2011,11Q1,3944929222.22
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2011,11Q2,3962883823.64
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2011,11Q3,3978190607.09
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2011,11Q4,3974744509.33
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2012,12Q1,4176822907.14
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2012,12Q2,4251861985.98
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2012,12Q3,4251790777.41
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2012,12Q4,4452236079.01
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2013,13Q1,4472146274.35
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2013,13Q2,4581013356.99
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2013,13Q3,4552238006.55
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2013,13Q4,4635547261.62
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2014,14Q1,4614233252.845
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2014,14Q2,4820151517.29561
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2014,14Q3,4790526470.17953
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2014,14Q4,4803730982.00653
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2015,15Q1,4801314328.39
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2015,15Q2,4870865844.18446
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2015,15Q3,4855005174.2691
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2015,15Q4,4809303896.64622
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2016,16Q1,5572455449.0759
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2016,16Q2,5613647841.25053
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2016,16Q3,5650587124.72591
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2016,16Q4,5679728834.22052
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2017,17Q1,5828698691.09371
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2017,17Q2,5808592940.01155
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2017,17Q3,5916903778.80778
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2017,17Q4,6596493251.5709
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2018,18Q1,5925014339.07481
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2018,18Q2,5892193450.89688
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2018,18Q3,5995365196.78779
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2018,18Q4,5928214271.7611
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2019,19Q1,5891754928.85086
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2019,19Q2,5899616183.76944
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2019,19q3,5905545215.58052
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2019,19Q4,5806690046.43842
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2020,20Q1,5732249319.79837
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2020,20Q2,3339312477.36
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2020,20Q3,2290351575.69389
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2020,20Q4,2370647929.70273
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2021,21Q1,2357586210.38179
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2021,21q2,2396647902.67208
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2021,21q3,2962727058.8737
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2021,21Q4,2934775696.78567
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2022,22q1,2905299762.51581
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2022,22Q2,2911887311.70798
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2022,22Q3,2896704995.79427
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2022,22Q4,2871961977.11882
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2023,23Q1,3236588944.77507
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2023,23Q2,3154237759.16737
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2023,23Q3,3428301117.84476
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2023,23q4,3422416806.57075
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2024,24q1,3452330641.90557
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2024,24q2,3396406717.59275
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2024,24q3,3481227968.2088
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2024,24q4,3396033894.50929
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2025,25Q1,3457827134.60163
UK,United Kingdom,"Oil, Gas & Energy","Oil, Gas & Energy",2025,25q2,3430451543.64627
UK,United Kingdom,Property,Property,2010,10Q2,93010413.8057262
UK,United Kingdom,Property,Property,2010,10Q4,55526051.1808968
UK,United Kingdom,Property,Property,2011,11Q2,105173666.025782
UK,United Kingdom,Property,Property,2011,11Q4,51079487.1405437
UK,United Kingdom,Property,Property,2012,12Q2,0
UK,United Kingdom,Property,Property,2012,12Q4,52990263.3201033
UK,United Kingdom,Property,Property,2013,13Q4,58456097.2679579
UK,United Kingdom,Property,Property,2014,14Q4,58060605.734608
UK,United Kingdom,Property,Property,2015,15Q4,56815893.1783125
UK,United Kingdom,Property,Property,2016,16Q3,50913893.092296
UK,United Kingdom,Property,Property,2017,17Q3,70332570.5939299
UK,United Kingdom,Property,Property,2018,18Q3,73218191.8349706
UK,United Kingdom,Property,Property,2021,21q2,251475998.076394
UK,United Kingdom,Property,Property,2021,21q3,121463915.355943
UK,United Kingdom,Property,Property,2022,22Q2,254048989.04736
UK,United Kingdom,Property,Property,2022,22Q3,106780320.712634
UK,United Kingdom,Property,Property,2023,23Q2,276704115.044833
UK,United Kingdom,Property,Property,2023,23Q3,129051089.130816
UK,United Kingdom,Property,Property,2024,24q2,320694288.667474
UK,United Kingdom,Property,Property,2024,24q3,163437074.326758
UK,United Kingdom,Property,Property,2025,25q2,363637698.856919
UK,United Kingdom,Technology,IT Hardware,2010,10Q1,19422280.7740498
UK,United Kingdom,Technology,IT Hardware,2010,10Q3,30120204.2669717
UK,United Kingdom,Technology,IT Hardware,2011,11Q1,21497740.8479738
UK,United Kingdom,Technology,IT Hardware,2011,11Q3,34323591.886192
UK,United Kingdom,Technology,IT Hardware,2012,12Q1,22616611.4116142
UK,United Kingdom,Technology,IT Hardware,2012,12Q3,35471542.9954172
UK,United Kingdom,Technology,IT Hardware,2013,13Q1,24010895.7613213
UK,United Kingdom,Technology,IT Hardware,2013,13Q3,37727781.3274048
UK,United Kingdom,Technology,IT Hardware,2014,14Q1,26798008.1326146
UK,United Kingdom,Technology,IT Hardware,2014,14Q3,42910401.8078089
UK,United Kingdom,Technology,IT Hardware,2015,15Q1,26776187.7509181
UK,United Kingdom,Technology,IT Hardware,2015,15Q3,43269530.8278634
UK,United Kingdom,Technology,IT Hardware,2016,16Q1,27268014.6793536
UK,United Kingdom,Technology,IT Hardware,2016,16Q3,38586921.2635807
UK,United Kingdom,Technology,IT Hardware,2017,17Q1,25335834.6306707
UK,United Kingdom,Technology,IT Hardware,2017,17Q3,40899895.9224065
UK,United Kingdom,Technology,IT Hardware,2018,18Q1,30093818.0120986
UK,United Kingdom,Technology,IT Hardware,2018,18Q3,43142798.5767109
UK,United Kingdom,Technology,IT Hardware,2019,19Q1,30071724.2531663
UK,United Kingdom,Technology,IT Hardware,2019,19q3,43990263.909504
UK,United Kingdom,Technology,IT Hardware,2020,20Q1,32233995.7183926
UK,United Kingdom,Technology,IT Hardware,2020,20Q4,48653569.0089662
UK,United Kingdom,Technology,IT Hardware,2021,21Q1,35798347.1699944
UK,United Kingdom,Technology,IT Hardware,2021,21q3,56618752.0650721
UK,United Kingdom,Technology,IT Hardware,2022,22q1,37758205.4531913
UK,United Kingdom,Technology,IT Hardware,2022,22Q3,52545237.3782318
UK,United Kingdom,Technology,IT Hardware,2023,23Q1,36127437.0313586
UK,United Kingdom,Technology,IT Hardware,2023,23Q3,59630774.6071871
UK,United Kingdom,Technology,IT Hardware,2024,24q1,40413081.0493167
UK,United Kingdom,Technology,IT Hardware,2024,24q3,64603410.9267096
UK,United Kingdom,Technology,IT Hardware,2025,25Q1,42455547.654894
UK,United Kingdom,Technology,Software & IT Services,2010,10Q1,97815322.223937
UK,United Kingdom,Technology,Software & IT Services,2010,10Q2,50237658.5506022
UK,United Kingdom,Technology,Software & IT Services,2011,11Q1,110339537.542813
UK,United Kingdom,Technology,Software & IT Services,2011,11Q2,57469324.6182099
UK,United Kingdom,Technology,Software & IT Services,2012,12Q1,146323259.554068
UK,United Kingdom,Technology,Software & IT Services,2012,12Q2,68482440.346772
UK,United Kingdom,Technology,Software & IT Services,2013,13Q1,118883654.243941
UK,United Kingdom,Technology,Software & IT Services,2013,13Q2,354711766.251912
UK,United Kingdom,Technology,Software & IT Services,2014,14Q1,135788813.989678
UK,United Kingdom,Technology,Software & IT Services,2014,14Q2,75877397.9358599
UK,United Kingdom,Technology,Software & IT Services,2015,15Q1,129777361.346786
UK,United Kingdom,Technology,Software & IT Services,2015,15Q2,73081342.4912292
UK,United Kingdom,Technology,Software & IT Services,2016,16Q1,132708668.855595
UK,United Kingdom,Technology,Software & IT Services,2016,16Q2,75213213.421272
UK,United Kingdom,Technology,Software & IT Services,2017,17Q1,123840113.256135
UK,United Kingdom,Technology,Software & IT Services,2017,17Q2,72684887.7286931
UK,United Kingdom,Technology,Software & IT Services,2018,18Q1,152177751.517352
UK,United Kingdom,Technology,Software & IT Services,2018,18Q2,81595592.7120492
UK,United Kingdom,Technology,Software & IT Services,2019,19Q1,156012205.835082
UK,United Kingdom,Technology,Software & IT Services,2019,19Q2,79311057.2843846
UK,United Kingdom,Technology,Software & IT Services,2020,20Q1,154674972.039758
UK,United Kingdom,Technology,Software & IT Services,2020,20Q2,81098272.2219165
UK,United Kingdom,Technology,Software & IT Services,2021,21Q1,171473678.026403
UK,United Kingdom,Technology,Software & IT Services,2021,21q2,89741044.0165493
UK,United Kingdom,Technology,Software & IT Services,2022,22q1,161458939.710349
UK,United Kingdom,Technology,Software & IT Services,2022,22Q2,78132429.368847
UK,United Kingdom,Technology,Software & IT Services,2023,23Q1,149656115.008214
UK,United Kingdom,Technology,Software & IT Services,2023,23Q2,85322761.463145
UK,United Kingdom,Technology,Software & IT Services,2024,24q1,164377313.785757
UK,United Kingdom,Technology,Software & IT Services,2024,24q2,88098786.5817028
UK,United Kingdom,Technology,Software & IT Services,2025,25Q1,168599852.298513
UK,United Kingdom,Technology,Software & IT Services,2025,25q2,100067920.144118
UK,United Kingdom,Utilities,Utilities,2010,10Q1,938253920.574464
UK,United Kingdom,Utilities,Utilities,2010,10Q2,696159642.272876
UK,United Kingdom,Utilities,Utilities,2010,10Q3,1843713042.62768
UK,United Kingdom,Utilities,Utilities,2010,10Q4,315000224.3383
UK,United Kingdom,Utilities,Utilities,2011,11Q1,1154566113.99473
UK,United Kingdom,Utilities,Utilities,2011,11Q2,876467093.794672
UK,United Kingdom,Utilities,Utilities,2011,11Q3,2278193778.67345
UK,United Kingdom,Utilities,Utilities,2011,11Q4,350306585.091546
UK,United Kingdom,Utilities,Utilities,2012,12Q1,1223110803.50719
UK,United Kingdom,Utilities,Utilities,2012,12Q2,895736577.423357
UK,United Kingdom,Utilities,Utilities,2012,12Q3,2674914692.53766
UK,United Kingdom,Utilities,Utilities,2012,12Q4,380473566.593621
UK,United Kingdom,Utilities,Utilities,2013,13Q1,1327822983.54168
UK,United Kingdom,Utilities,Utilities,2013,13Q2,957421887.789013
UK,United Kingdom,Utilities,Utilities,2013,13Q3,2601062288.58422
UK,United Kingdom,Utilities,Utilities,2013,13Q4,404033231.040713
UK,United Kingdom,Utilities,Utilities,2014,14Q1,1437426035.89658
UK,United Kingdom,Utilities,Utilities,2014,14Q2,1024292432.26396
UK,United Kingdom,Utilities,Utilities,2014,14Q3,2873603407.0961
UK,United Kingdom,Utilities,Utilities,2014,14Q4,403828321.093488
UK,United Kingdom,Utilities,Utilities,2015,15Q1,1349683695.31349
UK,United Kingdom,Utilities,Utilities,2015,15Q2,657127767.617798
UK,United Kingdom,Utilities,Utilities,2015,15Q3,2788645079.8526
UK,United Kingdom,Utilities,Utilities,2015,15Q4,272908269.47192
UK,United Kingdom,Utilities,Utilities,2016,16Q1,1314488420.26808
UK,United Kingdom,Utilities,Utilities,2016,16Q2,677232905.348017
UK,United Kingdom,Utilities,Utilities,2016,16Q3,2346995832.28194
UK,United Kingdom,Utilities,Utilities,2016,16Q4,245369894.89071
UK,United Kingdom,Utilities,Utilities,2017,17Q1,1126854010.58556
UK,United Kingdom,Utilities,Utilities,2017,17Q2,4340060145.08313
UK,United Kingdom,Utilities,Utilities,2017,17Q3,2302838383.05284
UK,United Kingdom,Utilities,Utilities,2017,17Q4,272549233.093091
UK,United Kingdom,Utilities,Utilities,2018,18Q1,1221886099.62026
UK,United Kingdom,Utilities,Utilities,2018,18Q2,616875783.581634
UK,United Kingdom,Utilities,Utilities,2018,18Q3,2337114865.65711
UK,United Kingdom,Utilities,Utilities,2018,18Q4,261566095.767509
UK,United Kingdom,Utilities,Utilities,2019,19Q1,1208345301.57351
UK,United Kingdom,Utilities,Utilities,2019,19Q2,608496945.115865
UK,United Kingdom,Utilities,Utilities,2019,19q3,2329098655.08902
UK,United Kingdom,Utilities,Utilities,2019,19Q4,112792078.547691
UK,United Kingdom,Utilities,Utilities,2020,20Q1,1183415614.35637
UK,United Kingdom,Utilities,Utilities,2020,20Q2,254300801.817081
UK,United Kingdom,Utilities,Utilities,2020,20Q3,2414757250.89927
UK,United Kingdom,Utilities,Utilities,2021,21Q1,1302896129.66582
UK,United Kingdom,Utilities,Utilities,2021,21q3,2594442026.77228
UK,United Kingdom,Utilities,Utilities,2022,22q1,1344033808.62886
UK,United Kingdom,Utilities,Utilities,2022,22Q3,2390532499.39283
UK,United Kingdom,Utilities,Utilities,2022,22Q4,69586822.588298
UK,United Kingdom,Utilities,Utilities,2023,23Q1,1295383727.46396
UK,United Kingdom,Utilities,Utilities,2023,23Q3,3027281891.43066
UK,United Kingdom,Utilities,Utilities,2023,23q4,90822527.4788781
